#             x               p
    -0.23333333     -0.74501155


    -0.22941176     -0.75678667
     -0.2254902     -0.76840897
    -0.22156863     -0.78013032
    -0.21764706     -0.79194942


    -0.21372549     -0.80199982
    -0.20980392     -0.81206032
    -0.20588235     -0.82222881


    -0.20196078     -0.83213485
    -0.19803922     -0.84127896
    -0.19411765     -0.85053314
    -0.19019608      -0.8598962


    -0.18627451     -0.86881548
    -0.18235294     -0.87747461
    -0.17843137     -0.88625206
     -0.1745098     -0.89514669


    -0.17058824     -0.90206937
    -0.16666667      -0.9087318
     -0.1627451     -0.91552507


    -0.15882353     -0.92239576
    -0.15490196     -0.92831562
    -0.15098039     -0.93435053
    -0.14705882     -0.94049957


    -0.14313725     -0.94652589
    -0.13921569     -0.95178169
    -0.13529412     -0.95715506
    -0.13137255     -0.96264518


    -0.12745098     -0.96777292
    -0.12352941     -0.97207499
    -0.11960784     -0.97648949
    -0.11568627     -0.98101572


    -0.11176471     -0.98588949
    -0.10784314     -0.99119781
    -0.10392157     -0.99663395
           -0.1      -1.0021973


   -0.096078431      -1.0067255
   -0.092156863       -1.010211
   -0.088235294      -1.0138284
   -0.084313725      -1.0175773


   -0.080392157      -1.0193744
   -0.076470588      -1.0195174
    -0.07254902      -1.0197949
   -0.068627451      -1.0202062


   -0.064705882       -1.020862
   -0.060784314      -1.0217377
   -0.056862745      -1.0227444
   -0.052941176      -1.0238817


   -0.049019608      -1.0249532
   -0.045098039      -1.0259876
   -0.041176471      -1.0271347
   -0.037254902      -1.0283943


   -0.033333333      -1.0291946
   -0.029411765      -1.0296587
   -0.025490196      -1.0302596
   -0.021568627       -1.030997


   -0.017647059      -1.0299895
    -0.01372549      -1.0274444
  -0.0098039216      -1.0250215
  -0.0058823529      -1.0227207


  -0.0019607843      -1.0202268
   0.0019607843      -1.0175459
   0.0058823529      -1.0149846
   0.0098039216       -1.012543


     0.01372549      -1.0103017
    0.017647059      -1.0082836
    0.021568627      -1.0064077
    0.025490196      -1.0046744


    0.029411765       -1.001842
    0.033333333     -0.99767407
    0.037254902     -0.99363149
    0.041176471     -0.98971446


    0.045098039     -0.98552662
    0.049019608     -0.98096711
    0.052941176     -0.97653422
    0.056862745     -0.97222827


    0.060784314     -0.96669154
    0.064705882     -0.95953925
    0.068627451     -0.95250389
     0.07254902     -0.94558586


    0.076470588     -0.93830473
    0.080392157     -0.93053413
    0.084313725     -0.92285541
    0.088235294     -0.91526893


    0.092156863     -0.90877423
    0.096078431     -0.90346716
            0.1      -0.8982666
     0.10392157     -0.89317307


     0.10784314     -0.88743286
     0.11176471     -0.88112799
     0.11568627     -0.87491951
     0.11960784     -0.86880796


     0.12352941     -0.86088303
     0.12745098     -0.85184259
     0.13137255     -0.84290101
     0.13529412     -0.83405894


     0.13921569     -0.82429587
     0.14313725     -0.81422246
     0.14705882     -0.80422988
     0.15098039     -0.79431874


     0.15490196     -0.78328617
     0.15882353     -0.77214366
      0.1627451     -0.76107616


     0.16666667      -0.7501174
     0.17058824     -0.73985161
      0.1745098     -0.72964728
     0.17843137     -0.71950498


     0.18235294     -0.70918749
     0.18627451     -0.69830833
     0.19019608     -0.68749084
     0.19411765     -0.67673563


     0.19803922      -0.6650966
     0.20196078      -0.6527311
     0.20588235     -0.64041798
     0.20980392     -0.62815783


     0.21372549     -0.61632004
     0.21764706     -0.60459263
     0.22156863      -0.5929211


      0.2254902      -0.5810087
     0.22941176     -0.56821412
     0.23333333     -0.55544212
      0.2372549     -0.54269302


     0.24117647     -0.52938857
     0.24509804     -0.51581763
     0.24901961     -0.50225367


     0.25294118     -0.48882345
     0.25686275     -0.47601269
     0.26078431      -0.4631973
     0.26470588     -0.45037721


     0.26862745     -0.43733614
     0.27254902      -0.4241972
     0.27647059      -0.4110395


     0.28039216     -0.39799689
     0.28431373     -0.38517806
     0.28823529     -0.37233255


     0.29215686     -0.35946951
     0.29607843     -0.34677279
            0.3     -0.33404007
     0.30392157     -0.32127054


     0.30784314     -0.30829012
     0.31176471     -0.29522578
     0.31568627     -0.28211475


     0.31960784     -0.26930172
     0.32352941     -0.25660562
     0.32745098      -0.2438476


     0.33137255     -0.23158005
     0.33529412     -0.21962465
     0.33921569     -0.20759474


     0.34313725     -0.19616002
     0.34705882     -0.18508648
     0.35098039     -0.17392745


     0.35490196     -0.16420303
     0.35882353     -0.15504716
      0.3627451     -0.14580707


     0.36666667     -0.13868754
     0.37058824     -0.13177798


      0.3745098     -0.12516199
     0.37843137      -0.1202947
     0.38235294     -0.11537771


     0.38627451      -0.1117954
     0.39019608     -0.10935452


     0.39411765     -0.10691954
     0.39803922     -0.10630724
     0.40196078      -0.1056951


     0.40588235     -0.10530462
     0.40980392     -0.10507323


     0.41372549     -0.10483466
     0.41764706     -0.10456587


     0.42156863     -0.10429607
      0.4254902     -0.10395689
     0.42941176     -0.10361773


     0.43333333      -0.1032997
      0.4372549     -0.10298256


     0.44117647     -0.10277827


     0.44509804     -0.10259021
     0.44901961     -0.10255855


     0.45294118     -0.10252257
     0.45686275     -0.10245935


     0.46078431     -0.10232314


     0.46470588     -0.10212888
     0.46862745     -0.10183397


     0.47254902     -0.10139223


     0.47647059     -0.10070247


     0.48039216    -0.099576513


     0.48431373      -0.0978327


     0.48823529    -0.095873469


     0.49215686     -0.09293242


     0.49607843    -0.089063835


            0.5    -0.084720343
