#             x               p
           -0.5               0


    -0.49607843               0


    -0.49215686               0


    -0.48823529               0


    -0.48431373               0


    -0.48039216               0


    -0.47647059               0


    -0.47254902               0
    -0.46862745               0


    -0.46470588               0


    -0.46078431               0
    -0.45686275               0


    -0.45294118               0
    -0.44901961               0


    -0.44509804               0


    -0.44117647               0
     -0.4372549               0


    -0.43333333               0
    -0.42941176               0


     -0.4254902               0
    -0.42156863               0
    -0.41764706               0


    -0.41372549               0
    -0.40980392               0


    -0.40588235               0
    -0.40196078               0


    -0.39803922               0
    -0.39411765               0
    -0.39019608               0


    -0.38627451               0
    -0.38235294               0


    -0.37843137               0
     -0.3745098               0
    -0.37058824               0


    -0.36666667               0
     -0.3627451               0
    -0.35882353               0


    -0.35490196               0
    -0.35098039               0
    -0.34705882               0


    -0.34313725               0
    -0.33921569               0
    -0.33529412               0


    -0.33137255               0
    -0.32745098               0
    -0.32352941               0


    -0.31960784               0
    -0.31568627               0
    -0.31176471               0


    -0.30784314               0
    -0.30392157               0
           -0.3               0


    -0.29607843               0
    -0.29215686               0
    -0.28823529               0


    -0.28431373               0
    -0.28039216               0
    -0.27647059               0
    -0.27254902               0


    -0.26862745               0
    -0.26470588               0
    -0.26078431               0


    -0.25686275               0
    -0.25294118               0
    -0.24901961               0


    -0.24509804               0
    -0.24117647               0
     -0.2372549               0
    -0.23333333               0


    -0.22941176               0
     -0.2254902               0
    -0.22156863               0
    -0.21764706               0


    -0.21372549               0
    -0.20980392               0
    -0.20588235               0


    -0.20196078               0
    -0.19803922               0
    -0.19411765               0
    -0.19019608               0


    -0.18627451               0
    -0.18235294               0
    -0.17843137               0
     -0.1745098               0


    -0.17058824               0
    -0.16666667               0
     -0.1627451               0


    -0.15882353               0
    -0.15490196               0
    -0.15098039               0
    -0.14705882               0


    -0.14313725               0
    -0.13921569               0
    -0.13529412               0
    -0.13137255               0


    -0.12745098               0
    -0.12352941               0
    -0.11960784               0
    -0.11568627               0


    -0.11176471               0
    -0.10784314               0
    -0.10392157               0
           -0.1               0


   -0.096078431               0
   -0.092156863               0
   -0.088235294               0
   -0.084313725               0


   -0.080392157               0
   -0.076470588               0
    -0.07254902               0
   -0.068627451               0


   -0.064705882               0
   -0.060784314               0
   -0.056862745               0
   -0.052941176               0


   -0.049019608               0
   -0.045098039               0
   -0.041176471               0
   -0.037254902               0


   -0.033333333               0
   -0.029411765               0
   -0.025490196               0
   -0.021568627               0


   -0.017647059               0
    -0.01372549               0
  -0.0098039216               0
  -0.0058823529               0


  -0.0019607843               0
   0.0019607843               0
   0.0058823529               0
   0.0098039216               0


     0.01372549               0
    0.017647059               0
    0.021568627               0
    0.025490196               0


    0.029411765               0
    0.033333333               0
    0.037254902               0
    0.041176471               0


    0.045098039               0
    0.049019608               0
    0.052941176               0
    0.056862745               0


    0.060784314               0
    0.064705882               0
    0.068627451               0
     0.07254902               0


    0.076470588               0
    0.080392157               0
    0.084313725               0
    0.088235294               0


    0.092156863               0
    0.096078431               0
            0.1               0
     0.10392157               0


     0.10784314               0
     0.11176471               0
     0.11568627               0
     0.11960784               0


     0.12352941               0
     0.12745098               0
     0.13137255               0
     0.13529412               0


     0.13921569               0
     0.14313725               0
     0.14705882               0
     0.15098039               0


     0.15490196               0
     0.15882353               0
      0.1627451               0


     0.16666667               0
     0.17058824               0
      0.1745098               0
     0.17843137               0


     0.18235294               0
     0.18627451               0
     0.19019608               0
     0.19411765               0


     0.19803922               0
     0.20196078               0
     0.20588235               0
     0.20980392               0


     0.21372549               0
     0.21764706               0
     0.22156863               0


      0.2254902               0
     0.22941176               0
     0.23333333               0
      0.2372549               0


     0.24117647               0
     0.24509804               0
     0.24901961               0


     0.25294118               0
     0.25686275               0
     0.26078431               0
     0.26470588               0


     0.26862745               0
     0.27254902               0
     0.27647059               0


     0.28039216               0
     0.28431373               0
     0.28823529               0


     0.29215686               0
     0.29607843               0
            0.3               0
     0.30392157               0


     0.30784314               0
     0.31176471               0
     0.31568627               0


     0.31960784               0
     0.32352941               0
     0.32745098               0


     0.33137255               0
     0.33529412               0
     0.33921569               0


     0.34313725               0
     0.34705882               0
     0.35098039               0


     0.35490196               0
     0.35882353               0
      0.3627451               0


     0.36666667               0
     0.37058824               0


      0.3745098               0
     0.37843137               0
     0.38235294               0


     0.38627451               0
     0.39019608               0


     0.39411765               0
     0.39803922               0
     0.40196078               0


     0.40588235               0
     0.40980392               0


     0.41372549               0
     0.41764706               0


     0.42156863               0
      0.4254902               0
     0.42941176               0


     0.43333333               0
      0.4372549               0


     0.44117647               0


     0.44509804               0
     0.44901961               0


     0.45294118               0
     0.45686275               0


     0.46078431               0


     0.46470588               0
     0.46862745               0


     0.47254902               0


     0.47647059               0


     0.48039216               0


     0.48431373               0


     0.48823529               0


     0.49215686               0


     0.49607843               0


            0.5               0
