#             x               p
     0.11176471     -0.91574603
     0.11568627     -0.90732612
     0.11960784     -0.89900419


     0.12352941     -0.89116977
     0.12745098     -0.88367658
     0.13137255     -0.87627697
     0.13529412     -0.86897156


     0.13921569     -0.86031598
     0.14313725     -0.85119476
     0.14705882      -0.8421646
     0.15098039     -0.83322618


     0.15490196     -0.82328184
     0.15882353      -0.8132674
      0.1627451      -0.8033528


     0.16666667     -0.79347747
     0.17058824     -0.78252794
      0.1745098      -0.7716479
     0.17843137     -0.76083801


     0.18235294     -0.74984807
     0.18627451     -0.73826268
     0.19019608     -0.72673484
     0.19411765     -0.71526513


     0.19803922     -0.70358655
     0.20196078     -0.69174242
     0.20588235     -0.67995292
     0.20980392     -0.66821865


     0.21372549     -0.65612331
     0.21764706     -0.64400832
     0.22156863     -0.63193574


      0.2254902     -0.62002223
     0.22941176     -0.60850945
     0.23333333     -0.59703916
      0.2372549     -0.58561193


     0.24117647     -0.57429578
     0.24509804     -0.56305598
     0.24901961     -0.55186102


     0.25294118     -0.54022229
     0.25686275     -0.52622097
     0.26078431     -0.51223712
     0.26470588     -0.49827105


     0.26862745     -0.48382084
     0.27254902     -0.46918511
     0.27647059      -0.4545503


     0.28039216     -0.44012552
     0.28431373     -0.42608489
     0.28823529     -0.41204089


     0.29215686     -0.39802515
     0.29607843     -0.38463551
            0.3     -0.37120928
     0.30392157     -0.35774564


     0.30784314     -0.34464128
     0.31176471     -0.33158214
     0.31568627     -0.31847725


     0.31960784     -0.30486588
     0.32352941     -0.29096356
     0.32745098     -0.27699986


     0.33137255     -0.26382825
     0.33529412     -0.25117544
     0.33921569     -0.23844595


     0.34313725     -0.22642463
     0.34705882     -0.21483858
     0.35098039     -0.20316512


     0.35490196      -0.1921915
     0.35882353     -0.18146551
      0.3627451     -0.17064657


     0.36666667     -0.16117314
     0.37058824     -0.15178809


      0.3745098     -0.14270028
     0.37843137      -0.1354833
     0.38235294     -0.12818611


     0.38627451     -0.12210917
     0.39019608     -0.11706701


     0.39411765     -0.11199787
     0.39803922     -0.10917435
     0.40196078      -0.1063151


     0.40588235     -0.10460803
     0.40980392     -0.10372357


     0.41372549     -0.10305395
     0.41764706     -0.10300762


     0.42156863     -0.10296483
      0.4254902     -0.10284728
     0.42941176     -0.10273371


     0.43333333      -0.1024894
      0.4372549     -0.10223422


     0.44117647     -0.10194138


     0.44509804     -0.10165289
     0.44901961     -0.10157219


     0.45294118     -0.10152036
     0.45686275     -0.10154025


     0.46078431     -0.10143718


     0.46470588     -0.10124532
     0.46862745     -0.10107328


     0.47254902     -0.10076948


     0.47647059     -0.10027594


     0.48039216    -0.099466285


     0.48431373    -0.098066792


     0.48823529    -0.096225949


     0.49215686    -0.093909533


     0.49607843    -0.090297892


            0.5    -0.084471786
