#             x               p
     0.32352941     -0.25894042
     0.32745098     -0.24612171


     0.33137255     -0.23380131
     0.33529412     -0.22179847
     0.33921569     -0.20972117


     0.34313725     -0.19822774
     0.34705882     -0.18708783
     0.35098039      -0.1758622


     0.35490196     -0.16605638
     0.35882353     -0.15681239
      0.3627451     -0.14748361


     0.36666667      -0.1402543
     0.37058824     -0.13323139


      0.3745098     -0.12650077
     0.37843137     -0.12151648
     0.38235294     -0.11648117


     0.38627451     -0.11279144
     0.39019608     -0.11025223


     0.39411765     -0.10771837
     0.39803922     -0.10705397
     0.40196078     -0.10638911


     0.40588235       -0.105972
     0.40980392     -0.10573268


     0.41372549     -0.10548812
     0.41764706     -0.10521862


     0.42156863     -0.10494816
      0.4254902     -0.10460674
     0.42941176     -0.10426549


     0.43333333     -0.10394363
      0.4372549     -0.10362254


     0.44117647     -0.10341569


     0.44509804     -0.10322526
     0.44901961     -0.10319328


     0.45294118     -0.10315772
     0.45686275     -0.10309701


     0.46078431     -0.10296421


     0.46470588     -0.10277404
     0.46862745     -0.10248289


     0.47254902     -0.10204416


     0.47647059     -0.10135647


     0.48039216     -0.10023119


     0.48431373    -0.098485446


     0.48823529    -0.096520955


     0.49215686    -0.093569296


     0.49607843    -0.089681859


            0.5     -0.08528703
