#             x               p
           -0.5      0.63543401


    -0.49607843      0.60408296


    -0.49215686       0.5735558


    -0.48823529      0.54621338


    -0.48431373      0.51981729


    -0.48039216       0.4933578


    -0.47647059      0.46782457


    -0.47254902      0.44222556
    -0.46862745      0.41439811


    -0.46470588      0.38705605


    -0.46078431      0.36030897
    -0.45686275      0.33349729


    -0.45294118      0.30688307
    -0.44901961      0.28065208


    -0.44509804      0.25458555


    -0.44117647      0.22920839
     -0.4372549      0.20383711


    -0.43333333      0.17911141
    -0.42941176       0.1546766


     -0.4254902      0.13077505
    -0.42156863      0.10655123
    -0.41764706     0.082793667


    -0.41372549     0.058861453
    -0.40980392     0.035224396


    -0.40588235     0.012111915
    -0.40196078    -0.010567016


    -0.39803922     -0.03296012
    -0.39411765    -0.055138632
    -0.39019608    -0.077064897


    -0.38627451    -0.098958934
    -0.38235294     -0.12071321


    -0.37843137     -0.14221454
     -0.3745098     -0.16327457
    -0.37058824     -0.18417683


    -0.36666667     -0.20470649
     -0.3627451     -0.22487421
    -0.35882353     -0.24492684


    -0.35490196     -0.26441725
    -0.35098039      -0.2836432
    -0.34705882     -0.30278875


    -0.34313725     -0.32117815
    -0.33921569     -0.33940428
    -0.33529412     -0.35758122


    -0.33137255     -0.37555499
    -0.32745098     -0.39349037
    -0.32352941     -0.41140366


    -0.31960784      -0.4283925
    -0.31568627     -0.44525923
    -0.31176471     -0.46212478


    -0.30784314     -0.47777202
    -0.30392157     -0.49308098
           -0.3      -0.5084182


    -0.29607843      -0.5235395
    -0.29215686     -0.53851788
    -0.28823529      -0.5535326


    -0.28431373     -0.56866896
    -0.28039216      -0.5840353
    -0.27647059     -0.59944138
    -0.27254902     -0.61488644


    -0.26862745     -0.62952167
    -0.26470588     -0.64418622
    -0.26078431       -0.658906


    -0.25686275       -0.672383
    -0.25294118     -0.68491068
    -0.24901961     -0.69751207


    -0.24509804     -0.71011316
    -0.24117647     -0.72200082
     -0.2372549     -0.73396924
    -0.23333333     -0.74601727


    -0.22941176     -0.75784757
     -0.2254902     -0.76952715
    -0.22156863     -0.78130575
    -0.21764706     -0.79318207


    -0.21372549     -0.80329433
    -0.20980392     -0.81341696
    -0.20588235     -0.82364759


    -0.20196078     -0.83361733
    -0.19803922     -0.84282882
    -0.19411765     -0.85215044
    -0.19019608     -0.86158098


    -0.18627451     -0.87058921
    -0.18235294     -0.87935204
    -0.17843137     -0.88823334
     -0.1745098     -0.89723196


    -0.17058824     -0.90429252
    -0.16666667     -0.91109952
     -0.1627451     -0.91803777


    -0.15882353     -0.92506957
    -0.15490196     -0.93147415
    -0.15098039     -0.93799473
    -0.14705882     -0.94463038


    -0.14313725     -0.95131345
    -0.13921569       -0.957867
    -0.13529412     -0.96454623
    -0.13137255     -0.97135028


    -0.12745098     -0.97734824
    -0.12352941     -0.98164504
    -0.11960784     -0.98606767
    -0.11568627     -0.99061536


    -0.11176471      -0.9950251
    -0.10784314     -0.99922401
    -0.10392157      -1.0035607
           -0.1      -1.0080345


   -0.096078431      -1.0122632
   -0.092156863      -1.0162429
   -0.088235294      -1.0203583
   -0.084313725      -1.0246088


   -0.080392157      -1.0273005
   -0.076470588      -1.0286789
    -0.07254902      -1.0301997
   -0.068627451      -1.0318622


   -0.064705882      -1.0328882
   -0.060784314      -1.0334451
   -0.056862745       -1.034151
   -0.052941176      -1.0350057


   -0.049019608      -1.0359981
   -0.045098039      -1.0371183
   -0.041176471       -1.038371
   -0.037254902      -1.0397559


   -0.033333333      -1.0402356
   -0.029411765      -1.0400158
   -0.025490196      -1.0399492
   -0.021568627      -1.0400357


   -0.017647059      -1.0376662
    -0.01372549      -1.0331316
  -0.0098039216      -1.0287348
  -0.0058823529      -1.0244757


  -0.0019607843       -1.020126
   0.0019607843      -1.0156753
   0.0058823529      -1.0113411
   0.0098039216      -1.0071234


     0.01372549      -1.0042389
    0.017647059      -1.0027956
    0.021568627      -1.0014853
    0.025490196      -1.0003079


