#             x               p
    0.029411765      -1.0286405
    0.033333333      -1.0245181
    0.037254902      -1.0205119
    0.041176471      -1.0166222


    0.045098039      -1.0131435
    0.049019608      -1.0101457
    0.052941176      -1.0072572
    0.056862745      -1.0044783


    0.060784314      -1.0005687
    0.064705882     -0.99518763
    0.068627451     -0.98992186
     0.07254902     -0.98477177


    0.076470588     -0.97934899
    0.080392157     -0.97356579
    0.084313725     -0.96789784
    0.088235294      -0.9623456


    0.092156863     -0.95592432
    0.096078431     -0.94854722
            0.1     -0.94128377
     0.10392157     -0.93413452


     0.10784314     -0.92648273
     0.11176471     -0.91839378
     0.11568627     -0.91040829
     0.11960784     -0.90252684


     0.12352941      -0.8947509
     0.12745098     -0.88707652
     0.13137255     -0.87950275
     0.13529412     -0.87203025


     0.13921569     -0.86327016
     0.14313725     -0.85406882
     0.14705882     -0.84496092
     0.15098039     -0.83594715


     0.15490196     -0.82584105
     0.15882353     -0.81565213
      0.1627451     -0.80556384


     0.16666667     -0.79555213
     0.17058824     -0.78515687
      0.1745098     -0.77483431
     0.17843137     -0.76458514


     0.18235294     -0.75410109
     0.18627451      -0.7428733
     0.19019608     -0.73170749
     0.19411765     -0.72060431


     0.19803922     -0.70971833
     0.20196078     -0.69902601
     0.20588235     -0.68840196
     0.20980392     -0.67784696


     0.21372549     -0.66670225
     0.21764706     -0.65552442
     0.22156863     -0.64441276


      0.2254902     -0.63271308
     0.22941176     -0.61904818
     0.23333333      -0.6054323
      0.2372549     -0.59186612


     0.24117647     -0.57878439
     0.24509804     -0.56594724
     0.24901961      -0.5531455


     0.25294118     -0.54026765
     0.25686275     -0.52686555
     0.26078431     -0.51347818
     0.26470588      -0.5001058


     0.26862745     -0.48621015
     0.27254902     -0.47211549
     0.27647059     -0.45802239


     0.28039216      -0.4439936
     0.28431373     -0.43007994
     0.28823529     -0.41616452


     0.29215686     -0.40227458
     0.29607843     -0.38892204
            0.3     -0.37553414
     0.30392157     -0.36211013


     0.30784314     -0.34903017
     0.31176471     -0.33599289
     0.31568627     -0.32291103


     0.31960784     -0.30931433
     0.32352941     -0.29542291
     0.32745098     -0.28147121


     0.33137255     -0.26829277
     0.33529412     -0.25562035
     0.33921569     -0.24287225


     0.34313725     -0.23081002
     0.34705882     -0.21916837
     0.35098039     -0.20743995


     0.35490196     -0.19636193
     0.35882353     -0.18551006
      0.3627451     -0.17456505


     0.36666667     -0.16491116
     0.37058824     -0.15533768


      0.3745098     -0.14604843
     0.37843137     -0.13856923
     0.38235294     -0.13100692


     0.38627451      -0.1246357
     0.39019608     -0.11927329


     0.39411765     -0.11388031
     0.39803922     -0.11077826
     0.40196078     -0.10763607


     0.40588235     -0.10571175
     0.40980392     -0.10465633


     0.41372549     -0.10384599
     0.41764706     -0.10375042


     0.42156863     -0.10365983
      0.4254902     -0.10353495
     0.42941176     -0.10341439


     0.43333333      -0.1031514
      0.4372549     -0.10287652


     0.44117647     -0.10255511


     0.44509804       -0.102237
     0.44901961     -0.10213087


     0.45294118     -0.10205711
     0.45686275     -0.10206679


     0.46078431     -0.10195411


     0.46470588     -0.10175324
     0.46862745     -0.10157748


     0.47254902     -0.10127348


     0.47647059     -0.10078352


     0.48039216    -0.099981546


     0.48431373    -0.098595867


     0.48823529      -0.0967689


     0.49215686    -0.094456078


     0.49607843    -0.090832211


            0.5    -0.084810211
