#             x               p
     0.36666667     -0.14337183
     0.37058824     -0.13599167


      0.3745098     -0.12890475
     0.37843137     -0.12358406
     0.38235294     -0.11820821


     0.38627451     -0.11421828
     0.39019608      -0.1114128


     0.39411765     -0.10861103
     0.39803922     -0.10781348
     0.40196078     -0.10701348


     0.40588235     -0.10653407
     0.40980392     -0.10628477


     0.41372549     -0.10603479
     0.41764706     -0.10577254


     0.42156863     -0.10550869
      0.4254902     -0.10515164
     0.42941176     -0.10479442


     0.43333333     -0.10444915
      0.4372549     -0.10410359


     0.44117647     -0.10387145


     0.44509804     -0.10365534
     0.44901961     -0.10360441


     0.45294118     -0.10355321
     0.45686275      -0.1034877


     0.46078431     -0.10335723


     0.46470588     -0.10317513
     0.46862745     -0.10289772


     0.47254902     -0.10247701


     0.47647059     -0.10181133


     0.48039216     -0.10070896


     0.48431373    -0.098970836


     0.48823529    -0.096988724


     0.49215686      -0.0939794


     0.49607843    -0.089949486


            0.5    -0.085004306
