#             x               p
      0.3627451      -0.1721171


     0.36666667     -0.16254479
     0.37058824      -0.1530607


      0.3745098     -0.14387515
     0.37843137     -0.13657086
     0.38235294     -0.12918536


     0.38627451     -0.12302755
     0.39019608     -0.11791068


     0.39411765     -0.11276616
     0.39803922     -0.10988969
     0.40196078     -0.10697667


     0.40588235     -0.10523065
     0.40980392     -0.10431774


     0.41372549     -0.10362495
     0.41764706      -0.1035713


     0.42156863     -0.10352156
      0.4254902     -0.10340494
     0.42941176     -0.10329244


     0.43333333     -0.10304783
      0.4372549     -0.10279231


     0.44117647     -0.10249731


     0.44509804     -0.10220664
     0.44901961     -0.10212629


     0.45294118     -0.10207546
     0.45686275     -0.10209808


     0.46078431     -0.10199663


     0.46470588     -0.10180564
     0.46862745     -0.10163486


     0.47254902     -0.10133083


     0.47647059     -0.10083507


     0.48039216     -0.10002005


     0.48431373    -0.098609152


     0.48823529    -0.096754177


     0.49215686    -0.094423233


     0.49607843    -0.090790484


            0.5    -0.085004306
