#             x               p
           -0.5      0.63278221


    -0.49607843      0.59958309


    -0.49215686      0.57194326


    -0.48823529      0.54298298


    -0.48431373      0.51395263


    -0.48039216      0.48510613


    -0.47647059      0.45759832


    -0.47254902      0.43135574
    -0.46862745      0.40437399


    -0.46470588      0.37735189


    -0.46078431      0.35072298
    -0.45686275      0.32411513


    -0.45294118      0.29800263
    -0.44901961      0.27244074


    -0.44509804      0.24706032


    -0.44117647      0.22232321
     -0.4372549      0.19623298


    -0.43333333      0.17086756
    -0.42941176       0.1458272


     -0.4254902      0.12135127
    -0.42156863     0.097851707
    -0.41764706     0.074798791


    -0.41372549     0.050904151
    -0.40980392     0.027210358


    -0.40588235    0.0032681864
    -0.40196078    -0.020752701


    -0.39803922    -0.044457705
    -0.39411765     -0.06797719
    -0.39019608    -0.091240679


    -0.38627451     -0.11323643
    -0.38235294     -0.13468589


    -0.37843137     -0.15586854
     -0.3745098     -0.17632351
    -0.37058824     -0.19664321


    -0.36666667     -0.21697283
     -0.3627451     -0.23733092
    -0.35882353      -0.2575741


    -0.35490196     -0.27732682
    -0.35098039     -0.29683944
    -0.34705882     -0.31626726


    -0.34313725     -0.33503555
    -0.33921569     -0.35364936
    -0.33529412     -0.37220628


    -0.33137255     -0.39028084
    -0.32745098     -0.40827809
    -0.32352941     -0.42624003


    -0.31960784     -0.44451805
    -0.31568627     -0.46282437
    -0.31176471     -0.48111391


    -0.30784314     -0.49896227
    -0.30392157     -0.51669795
           -0.3     -0.53445147


    -0.29607843     -0.55059284
    -0.29215686      -0.5655848
    -0.28823529     -0.58062301


    -0.28431373     -0.59519256
    -0.28039216     -0.60867433
    -0.27647059      -0.6222171
    -0.27254902     -0.63581972


    -0.26862745     -0.64994196
    -0.26470588     -0.66414507
    -0.26078431      -0.6784136


    -0.25686275     -0.69206134
    -0.25294118     -0.70525199
    -0.24901961      -0.7185278


    -0.24509804     -0.73177345
    -0.24117647     -0.74388083
     -0.2372549     -0.75609902
    -0.23333333     -0.76842643


    -0.22941176     -0.78028531
     -0.2254902     -0.79176954
    -0.22156863     -0.80335517
    -0.21764706     -0.81504088


    -0.21372549     -0.82544524
    -0.20980392     -0.83588191
    -0.20588235     -0.84642294


    -0.20196078     -0.85666329
    -0.19803922      -0.8660618
    -0.19411765      -0.8755752
    -0.19019608     -0.88520225


    -0.18627451     -0.89389404
    -0.18235294     -0.90199945
    -0.17843137     -0.91023823
     -0.1745098     -0.91860909


    -0.17058824     -0.92741082
    -0.16666667     -0.93639001
     -0.1627451     -0.94548867


    -0.15882353     -0.95461209
    -0.15490196     -0.96193858
    -0.15098039     -0.96939674
    -0.14705882     -0.97698554


    -0.14313725      -0.9839632
    -0.13921569     -0.98829399
    -0.13529412     -0.99276476
    -0.13137255     -0.99737455


    -0.12745098      -1.0017769
    -0.12352941       -1.005637
    -0.11960784      -1.0096326
    -0.11568627      -1.0137627


    -0.11176471      -1.0172508
    -0.10784314      -1.0198477
    -0.10392157      -1.0225724
           -0.1      -1.0254241


   -0.096078431      -1.0286246
   -0.092156863      -1.0321783
   -0.088235294      -1.0358606
   -0.084313725       -1.039671


   -0.080392157       -1.043321
   -0.076470588      -1.0468517
    -0.07254902        -1.05051
   -0.068627451      -1.0542954


   -0.064705882      -1.0570784
   -0.060784314      -1.0591078
   -0.056862745      -1.0612832
   -0.052941176      -1.0636041


   -0.049019608      -1.0651384
   -0.045098039      -1.0660842
   -0.041176471      -1.0671709
   -0.037254902      -1.0683983


   -0.033333333      -1.0682831
   -0.029411765      -1.0671015
   -0.025490196       -1.066068
   -0.021568627      -1.0651826


   -0.017647059      -1.0635384
    -0.01372549      -1.0612295
  -0.0098039216      -1.0590538
  -0.0058823529      -1.0570111


  -0.0019607843      -1.0549961
   0.0019607843      -1.0530083
   0.0058823529      -1.0511493
   0.0098039216      -1.0494192


     0.01372549      -1.0467661
    0.017647059      -1.0431013
    0.021568627      -1.0395576
    0.025490196      -1.0361353


    0.029411765      -1.0326706
    0.033333333      -1.0291373
    0.037254902      -1.0257303
    0.041176471      -1.0224498


    0.045098039      -1.0191986
    0.049019608      -1.0159468
    0.052941176      -1.0128149
    0.056862745      -1.0098032


    0.060784314      -1.0052866
    0.064705882     -0.99881189
    0.068627451     -0.99245541
     0.07254902     -0.98621757


    0.076470588     -0.98001026
    0.080392157     -0.97381035
    0.084313725     -0.96772517
    0.088235294     -0.96175519


    0.092156863     -0.95480996
    0.096078431     -0.94679075
            0.1     -0.93888073
     0.10392157     -0.93108042


     0.10784314     -0.92284918
     0.11176471     -0.91423924
     0.11568627     -0.90572304
     0.11960784      -0.8973011


     0.12352941     -0.88959914
     0.12745098     -0.88238513
     0.13137255     -0.87526145
     0.13529412     -0.86822871


     0.13921569     -0.85999401
     0.14313725     -0.85135144
     0.14705882     -0.84279976
     0.15098039     -0.83433963


