#             x               p

     0.15490196     -0.78189681
     0.15882353     -0.77138519
      0.1627451     -0.76094313


     0.16666667      -0.7506047
     0.17058824     -0.74096485
      0.1745098     -0.73138899
     0.17843137     -0.72187771


     0.18235294     -0.71214957
     0.18627451       -0.701748
     0.19019608     -0.69141322
     0.19411765     -0.68114592


     0.19803922     -0.66959851
     0.20196078     -0.65699909
     0.20588235     -0.64445784
     0.20980392     -0.63197543


     0.21372549     -0.61945664
     0.21764706     -0.60697692
     0.22156863     -0.59455084


      0.2254902     -0.58199502
     0.22941176     -0.56890385
     0.23333333     -0.55583185
      0.2372549      -0.5427793


     0.24117647     -0.53026057
     0.24509804     -0.51800007
     0.24901961     -0.50575134


     0.25294118     -0.49350286
     0.25686275     -0.48120796
     0.26078431     -0.46892301
     0.26470588     -0.45664819


     0.26862745      -0.4432754
     0.27254902     -0.42947663
     0.27647059     -0.41566514


     0.28039216      -0.4020399
     0.28431373     -0.38876052
     0.28823529     -0.37545446


     0.29215686     -0.36214927
     0.29607843     -0.34938502
            0.3     -0.33658512
     0.30392157     -0.32374879


     0.30784314     -0.31071824
     0.31176471     -0.29760757
     0.31568627     -0.28445032


     0.31960784     -0.27159308
     0.32352941     -0.25885382
     0.32745098     -0.24605271


     0.33137255     -0.23373612
     0.33529412     -0.22172747
     0.33921569     -0.20964423


     0.34313725      -0.1981422
     0.34705882     -0.18699184
     0.35098039     -0.17575557


     0.35490196     -0.16594049
     0.35882353     -0.15668772
      0.3627451     -0.14734997


     0.36666667     -0.14011895
     0.37058824     -0.13309518


      0.3745098     -0.12636496
     0.37843137     -0.12138767
     0.38235294     -0.11635941


     0.38627451     -0.11267926
     0.39019608     -0.11015182


     0.39411765     -0.10762985
     0.39803922     -0.10697635
     0.40196078     -0.10632246


     0.40588235     -0.10591184
     0.40980392      -0.1056758


     0.41372549     -0.10543279
     0.41764706     -0.10516008


     0.42156863     -0.10488614
      0.4254902     -0.10453881
     0.42941176     -0.10419143


     0.43333333     -0.10386186
      0.4372549     -0.10353267


     0.44117647      -0.1033166


     0.44509804     -0.10311655
     0.44901961     -0.10307485


     0.45294118     -0.10302953
     0.45686275     -0.10295972


     0.46078431      -0.1028184


     0.46470588     -0.10262006
     0.46862745     -0.10232185


     0.47254902     -0.10187706


     0.47647059      -0.1011846


     0.48039216     -0.10005619


     0.48431373    -0.098308364


     0.48823529    -0.096341042


     0.49215686    -0.093386046


     0.49607843     -0.08948955


            0.5    -0.085041133
